customer_id,name,city,state,signup_date,care_plus
C100439,Tenzin Bhatt,Lucknow,UP,2024-08-07,N
C100440,Ananya Pillai,Vadodara,GJ,2023-08-07,Y
C100441,Lobsang Mehta,Guwahati,AS,2024-02-25,N
C100442,Sunita Menon,Kochi,KL,2022-11-15,Y
C100443,Daniel Joshi,Nashik,MH,2023-05-25,N
C100444,Ananya Gupta,Nagpur,MH,2024-07-16,Y
C100445,Gurpreet Varghese,Ranchi,JH,2022-11-20,N
C100446,Swati Chatterjee,Dehradun,UK,2024-07-15,Y
C100447,Sunita Sharma,Hyderabad,TS,2024-07-28,Y
C100448,Vihaan Verma,Bhubaneswar,OR,2023-03-14,N
C100449,Lobsang Dhillon,Pune,MH,2024-03-23,N
C100450,Mohammed Nair,Vadodara,GJ,2023-06-30,N
C100451,Siddharth Kumar,Kolkata,WB,2024-03-06,N
C100452,Kunal Rao,Mumbai,MH,2024-10-30,N
C100453,Aadhya Bhatia,Lucknow,UP,2024-03-22,Y
C100454,Neha Yadav,Kolkata,WB,2024-12-23,N
C100455,Mohammed Mishra,Hyderabad,TS,2023-07-22,N
C100456,Sameer Jadhav,Vadodara,GJ,2022-08-21,Y
C100457,Mohammed Rathore,Noida,UP,2023-04-12,N
C100458,Kunal Pandey,Surat,GJ,2024-08-22,N
C100459,Jaspreet Siddiqui,Nashik,MH,2023-09-21,Y
C100460,Anjali Mukherjee,Mysuru,KA,2023-10-27,Y
C100461,Tarun Kumar,Mumbai,MH,2022-12-07,Y
C100462,Neha Yadav,Guwahati,AS,2024-02-12,N
C100463,Pooja Kumar,Nashik,MH,2023-07-09,N
C100464,Mohammed Joshi,Chennai,TN,2023-05-27,Y
C100465,Anjali Yadav,Delhi,DL,2023-11-16,Y
C100466,Ayaan Banerjee,Delhi,DL,2024-10-21,N
C100467,Lakshmi Mittal,Indore,MP,2022-10-29,N
C100468,Sunita Gill,Kochi,KL,2022-08-21,Y
C100469,Geeta D'Souza,Kochi,KL,2024-12-13,Y
C100470,Vikram Rathore,Mumbai,MH,2024-09-23,Y
C100471,Mohammed Srivastava,Raipur,CG,2024-01-02,N
C100472,Sai Tiwari,Patna,BR,2023-02-12,N
C100473,Payal Iyer,Lucknow,UP,2023-11-06,N
C100474,Daniel Joshi,Dehradun,UK,2023-04-06,Y
C100475,Aditya Sen,Ahmedabad,GJ,2024-12-09,N
C100476,Kunal Jain,Gurugram,HR,2024-01-28,N
C100477,Jaspreet Sheikh,Chennai,TN,2024-09-22,N
C100478,Tanvi Goyal,Mysuru,KA,2024-03-02,Y
C100479,Vihaan Sen,Thiruvananthapuram,KL,2023-03-30,N
C100480,Tarun Mukherjee,Bhubaneswar,OR,2023-06-17,N
C100481,Anjali Sharma,Visakhapatnam,AP,2022-11-22,Y
C100482,Sneha Sen,Dehradun,UK,2023-10-13,Y
C100483,Om Srivastava,Delhi,DL,2023-01-18,Y
C100484,Imran Fernandes,Mumbai,MH,2024-08-10,N
C100485,Ishaan Chatterjee,Bengaluru,KA,2023-12-18,N
C100486,Kabir Bansal,Chandigarh,CH,2024-03-26,N
C100487,Tenzin Pereira,Ahmedabad,GJ,2024-12-09,N
C100488,Tarun Pawar,Chennai,TN,2023-04-28,N
C100489,Harpreet Mathew,Coimbatore,TN,2024-01-22,Y
C100490,Sneha Sethi,Gurugram,HR,2024-04-11,N
C100491,Komal Kaur,Nashik,MH,2023-11-28,N
C100492,Lobsang Sethi,Chandigarh,CH,2023-05-14,N
C100493,Shreya Singh,Gurugram,HR,2023-05-12,Y
C100494,Daniel Varghese,Bhubaneswar,OR,2022-11-17,Y
C100495,Daniel Ansari,Coimbatore,TN,2024-10-28,N
C100496,Steven Malhotra,Raipur,CG,2024-06-06,N
C100497,Karan Ghosh,Nagpur,MH,2023-07-21,N
C100498,Steven Dutta,Vadodara,GJ,2024-03-12,Y
C100499,Deepak Rathore,Kolkata,WB,2024-05-31,Y
C100500,Megha Yadav,Dehradun,UK,2024-10-11,N
C100501,Bhavna Tiwari,Bhubaneswar,OR,2024-12-22,N
C100502,Meera Reddy,Thiruvananthapuram,KL,2023-07-10,N
C100503,Harsh Yadav,Nashik,MH,2023-08-22,Y
C100504,Ayaan Joshi,Hyderabad,TS,2023-12-08,N
C100505,Arjun Banerjee,Guwahati,AS,2023-01-13,N
C100506,Arjun Joshi,Kochi,KL,2024-01-31,N
C100507,Sukhwinder Pillai,Noida,UP,2022-11-08,N
C100508,Ankit Mishra,Lucknow,UP,2022-12-12,N
C100509,Ramesh Jadhav,Ranchi,JH,2023-11-07,N
C100510,Varun Bansal,Chandigarh,CH,2023-12-11,Y
C100511,Tarun Mukherjee,Delhi,DL,2022-09-06,N
C100512,Vihaan Goyal,Guwahati,AS,2024-11-11,N
C100513,Tarun Roy,Mumbai,MH,2023-06-08,N
C100514,Harsh Agarwal,Bengaluru,KA,2022-07-20,Y
C100515,Reyansh Srivastava,Raipur,CG,2024-09-19,Y
C100516,Divya Siddiqui,Bhopal,MP,2023-01-01,Y
C100517,Siddharth Reddy,Nashik,MH,2023-11-20,N
C100518,Krishna Dhillon,Chennai,TN,2022-08-06,N
C100519,Yash Patel,Ranchi,JH,2024-03-26,Y
C100520,Anjali Pillai,Mysuru,KA,2024-02-23,Y
C100521,Saanvi Deshpande,Raipur,CG,2022-09-19,N
C100522,Nikhil Kapoor,Chennai,TN,2024-05-23,N
C100523,Manish Mathew,Ranchi,JH,2022-10-18,Y
C100524,Lobsang Das,Noida,UP,2023-07-27,N
C100525,Jaspreet Qureshi,Dehradun,UK,2022-12-07,Y
C100526,Rohit Arora,Ranchi,JH,2024-06-12,Y
C100527,Varun Patel,Bhubaneswar,OR,2023-06-30,N
C100528,Amit Shah,Surat,GJ,2024-05-27,N
C100529,Aditya Tiwari,Chennai,TN,2023-07-25,Y
C100530,Gurpreet Desai,Hyderabad,TS,2023-09-12,Y
C100531,Yash Patel,Hyderabad,TS,2022-08-17,N
C100532,Manish George,Ranchi,JH,2023-01-02,N
C100533,Siddharth Sharma,Surat,GJ,2024-01-12,N
C100534,Dev Srivastava,Surat,GJ,2024-12-06,Y
C100535,Zoya Desai,Nagpur,MH,2024-05-01,Y
C100536,Thomas Trivedi,Ranchi,JH,2023-08-07,N
C100537,Zaid Khan,Raipur,CG,2024-11-02,Y
C100538,Saanvi Chatterjee,Bhopal,MP,2024-06-07,N
C100539,Sunita Arora,Raipur,CG,2023-08-12,N
C100540,Siddharth Shinde,Bengaluru,KA,2024-08-18,N
C100541,Manish George,Delhi,DL,2024-02-01,Y
C100542,Meera Verma,Thiruvananthapuram,KL,2024-01-14,Y
C100543,Siddharth Trivedi,Indore,MP,2024-07-12,Y
C100544,Mohammed Saxena,Patna,BR,2024-03-02,Y
C100545,Payal Khanna,Bhopal,MP,2024-10-21,Y
C100546,Faisal Mittal,Kochi,KL,2023-07-05,Y
C100547,Daniel Rathore,Lucknow,UP,2023-07-18,Y
C100548,Ananya Tiwari,Bengaluru,KA,2024-01-06,N
C100549,Karan Qureshi,Indore,MP,2023-01-07,N
C100550,Varun Malhotra,Coimbatore,TN,2023-01-31,N
C100551,Daniel Deshpande,Kolkata,WB,2023-06-18,N
C100552,Amit Ansari,Dehradun,UK,2023-09-15,N
C100553,Payal Rathore,Coimbatore,TN,2023-09-19,N
C100554,Megha Banerjee,Ranchi,JH,2023-11-14,N
C100555,Vivaan Tiwari,Bhopal,MP,2023-07-30,N
C100556,Reyansh Mathew,Hyderabad,TS,2024-05-25,N
C100557,Sukhwinder Mehta,Bhubaneswar,OR,2024-11-04,N
C100558,Thomas Iyer,Vadodara,GJ,2023-10-27,N
C100559,Rohan Mathew,Ahmedabad,GJ,2024-07-04,Y
C100560,Nikhil Roy,Hyderabad,TS,2022-09-09,N
C100561,Isha Bhatt,Kochi,KL,2023-03-06,N
C100562,Varun Pandey,Bengaluru,KA,2022-12-13,Y
C100563,Ayaan Goyal,Thiruvananthapuram,KL,2022-12-28,N
C100564,Imran Kapoor,Surat,GJ,2023-09-25,Y
C100565,Diya Naidu,Guwahati,AS,2024-03-12,N
C100566,Rohan Chopra,Kolkata,WB,2024-05-04,N
C100567,Harpreet Sharma,Kolkata,WB,2023-11-14,N
C100568,Sai Malhotra,Kochi,KL,2023-12-07,Y
C100569,Ishaan Chopra,Mysuru,KA,2023-01-13,N
C100570,Sukhwinder Das,Dehradun,UK,2023-08-11,N
C100571,Dev Kumar,Kolkata,WB,2024-02-10,N
C100572,Nisha Dhillon,Delhi,DL,2023-12-04,N
C100573,Sunita Joshi,Kochi,KL,2024-03-13,N
C100574,Geeta Nair,Bengaluru,KA,2024-02-05,Y
C100575,Geeta Khan,Coimbatore,TN,2022-07-29,Y
C100576,Rajat Nair,Dehradun,UK,2023-03-02,Y
C100577,Tenzin Patil,Lucknow,UP,2023-01-27,N
C100578,Lobsang Naidu,Indore,MP,2024-01-01,N
C100579,Zoya Desai,Nashik,MH,2023-07-11,N
C100580,Aditya Gupta,Kolkata,WB,2023-07-17,N
C100581,Gurpreet Rathore,Bhopal,MP,2024-11-26,N
C100582,Kavya Fernandes,Nashik,MH,2022-10-11,Y
C100583,Ayaan Verma,Coimbatore,TN,2022-10-14,Y
C100584,Ramesh Shah,Indore,MP,2023-04-10,N
C100585,Tenzin Sheikh,Indore,MP,2023-09-16,N
C100586,Kabir Khanna,Hyderabad,TS,2023-07-13,N
C100587,Rahul Bhatia,Raipur,CG,2023-07-01,N
C100588,Deepak Dutta,Delhi,DL,2024-03-07,Y
C100589,Daniel Jadhav,Nashik,MH,2022-12-29,N
C100590,Daniel Shinde,Chandigarh,CH,2024-01-12,N
C100591,Zaid Kaur,Kolkata,WB,2024-06-03,N
C100592,Anjali Bose,Pune,MH,2024-11-29,N
C100593,Pranav Nair,Chennai,TN,2023-11-05,N
C100594,Neha Gill,Hyderabad,TS,2023-03-28,N
C100595,Vikram Menon,Thiruvananthapuram,KL,2024-12-28,Y
C100596,Tanvi Varghese,Surat,GJ,2024-03-16,Y
C100597,Farah Kulkarni,Nagpur,MH,2023-07-21,Y
C100598,Saanvi Jadhav,Vadodara,GJ,2024-04-23,Y
C100599,Lobsang Pillai,Lucknow,UP,2023-02-20,N
C100600,Sukhwinder Tiwari,Mysuru,KA,2024-04-20,N
C100601,Bhavna Das,Nashik,MH,2023-09-08,Y
C100602,Sukhwinder Bhatt,Surat,GJ,2024-07-23,Y
C100603,Ayaan Patil,Hyderabad,TS,2023-06-15,N
C100604,Bhavna Mehta,Dehradun,UK,2024-10-01,Y
C100605,Saanvi Patil,Dehradun,UK,2024-05-07,Y
C100606,Aadhya Trivedi,Lucknow,UP,2022-11-24,N
C100607,Harpreet Banerjee,Nagpur,MH,2024-01-02,N
C100608,Dev Malhotra,Mumbai,MH,2023-06-11,N
C100609,Manpreet Pawar,Guwahati,AS,2024-04-15,N
C100610,Farah Chatterjee,Chennai,TN,2024-01-03,Y
C100611,Meera Desai,Pune,MH,2024-05-01,Y
C100612,Krishna Dhillon,Bengaluru,KA,2024-02-28,N
C100613,Steven Chopra,Raipur,CG,2024-08-08,N
C100614,Anjali Bhatia,Visakhapatnam,AP,2023-03-02,N
C100615,Rajat Bhatia,Chennai,TN,2022-11-15,N
C100616,Varun Goyal,Jaipur,RJ,2023-04-18,Y
C100617,Vivaan Patil,Mysuru,KA,2024-05-14,N
C100618,Ramesh Pereira,Kolkata,WB,2023-07-14,Y
C100619,Diya Arora,Bhopal,MP,2023-07-15,Y
C100620,Rajat Jain,Nagpur,MH,2024-01-23,N
C100621,Sai Kulkarni,Vadodara,GJ,2022-10-25,Y
C100622,Steven Ansari,Jaipur,RJ,2024-07-02,N
C100623,Arjun Mathew,Bengaluru,KA,2024-08-14,N
C100624,Swati Mittal,Indore,MP,2024-05-21,Y
C100625,Nisha Siddiqui,Jaipur,RJ,2023-09-26,N
C100626,Saanvi Bhatia,Jaipur,RJ,2023-09-23,N
C100627,Geeta Naidu,Kochi,KL,2023-04-09,N
C100628,Rohit Sethi,Gurugram,HR,2023-01-09,Y
C100629,Sameer Das,Mysuru,KA,2022-07-20,N
C100630,Kavya Banerjee,Surat,GJ,2024-11-11,N
C100631,Bhavna Khanna,Noida,UP,2024-07-06,Y
C100632,Imran Singh,Ranchi,JH,2024-12-14,N
C100633,Pooja Arora,Bhopal,MP,2023-04-17,N
C100634,Suresh Kulkarni,Ranchi,JH,2022-09-11,Y
C100635,Ayaan Chatterjee,Jaipur,RJ,2023-09-26,Y
C100636,Sameer Khan,Kochi,KL,2022-10-20,N
C100637,Siddharth Siddiqui,Guwahati,AS,2023-05-29,Y
C100638,Saanvi Banerjee,Guwahati,AS,2024-11-29,N
C100639,Meera Pillai,Dehradun,UK,2024-11-28,N
C100640,Mohammed Khan,Bengaluru,KA,2022-09-25,N
C100641,Vihaan Siddiqui,Indore,MP,2024-09-04,Y
C100642,Priya Das,Mysuru,KA,2024-09-02,N
C100643,Zaid Bhatia,Chennai,TN,2023-05-23,Y
C100644,Aishwarya Sharma,Patna,BR,2024-07-10,Y
C100645,Zoya Dutta,Mumbai,MH,2022-10-28,N
C100646,Rohan Ansari,Pune,MH,2024-10-09,N
C100647,Lobsang Verma,Hyderabad,TS,2024-04-22,N
C100648,Lakshmi Bose,Vadodara,GJ,2023-06-18,N
C100649,Siddharth Iyer,Bengaluru,KA,2022-09-01,N
C100650,Tenzin Mishra,Delhi,DL,2023-05-30,N
C100651,Yash Pawar,Lucknow,UP,2023-05-30,Y
C100652,Tarun Bhatia,Chennai,TN,2022-11-24,Y
C100653,Ankit Yadav,Kolkata,WB,2023-06-06,Y
C100654,Ramesh Srivastava,Coimbatore,TN,2023-11-19,Y
C100655,Arjun Patil,Bhopal,MP,2023-10-20,N
C100656,Om Mathew,Indore,MP,2023-02-17,Y
C100657,Karan Bansal,Gurugram,HR,2023-01-23,Y
C100658,Tenzin Jadhav,Vadodara,GJ,2023-03-10,Y
C100659,Aarav Bose,Ranchi,JH,2022-12-20,N
C100660,Tanvi Pandey,Coimbatore,TN,2024-04-22,N
C100661,Riya Goyal,Pune,MH,2023-06-17,N
C100662,Ishaan Reddy,Mysuru,KA,2024-04-08,N
C100663,Nikhil Bhatt,Thiruvananthapuram,KL,2024-09-11,N
C100664,Ishaan Nair,Kolkata,WB,2023-07-24,N
C100665,Vihaan Bhatt,Visakhapatnam,AP,2024-12-26,Y
C100666,Joseph Sharma,Chandigarh,CH,2023-08-24,N
C100667,Suresh Patil,Thiruvananthapuram,KL,2024-10-04,Y
C100668,Farah Bhatt,Nashik,MH,2024-02-02,Y
C100669,Reyansh Naidu,Ahmedabad,GJ,2022-08-04,N
C100670,Aarav Trivedi,Kolkata,WB,2024-08-27,N
C100671,Tenzin Singh,Gurugram,HR,2023-02-18,N
C100672,Ishaan Iyer,Guwahati,AS,2024-11-14,N
C100673,Ishaan Sethi,Thiruvananthapuram,KL,2024-07-30,N
C100674,Diya Pillai,Delhi,DL,2022-09-09,N
C100675,Lobsang Saxena,Thiruvananthapuram,KL,2022-10-09,Y
C100676,Komal Chopra,Mumbai,MH,2023-09-27,N
C100677,Daniel Sandhu,Dehradun,UK,2024-02-15,N
C100678,Geeta Sharma,Coimbatore,TN,2024-10-22,N
C100679,Simran Patel,Lucknow,UP,2024-09-13,N
C100680,Gurpreet Nair,Bhubaneswar,OR,2022-11-08,N
C100681,Sameer Agarwal,Kochi,KL,2023-12-27,Y
C100682,Rohan Shah,Dehradun,UK,2023-12-24,N
C100683,Isha Tiwari,Patna,BR,2023-04-08,Y
C100684,Vivaan Bhatt,Visakhapatnam,AP,2023-04-26,Y
C100685,Vivaan Gaikwad,Bengaluru,KA,2024-07-12,N
C100686,Nisha Iyer,Bhubaneswar,OR,2024-09-09,N
C100687,Kunal Bose,Raipur,CG,2024-06-30,N
C100688,Tenzin Mishra,Mumbai,MH,2023-05-29,Y
C100689,Riya Khanna,Nagpur,MH,2022-10-02,N
C100690,Rohit Bhatia,Ranchi,JH,2024-08-31,N
C100691,Yash Khanna,Mysuru,KA,2022-08-12,N
C100692,Yash Khan,Thiruvananthapuram,KL,2024-12-15,N
C100693,Anjali Singh,Chandigarh,CH,2024-11-30,Y
C100694,Riya Nair,Ranchi,JH,2023-06-01,N
C100695,Rahul Chatterjee,Patna,BR,2024-05-01,N
C100696,Aadhya Siddiqui,Delhi,DL,2024-04-14,Y
C100697,Farah Gupta,Ranchi,JH,2024-03-16,N
C100698,Amit Kapoor,Bhopal,MP,2022-09-19,N
C100699,Siddharth Iyer,Bhopal,MP,2023-01-07,N
C100700,Kabir Menon,Hyderabad,TS,2023-04-18,N
C100701,Saanvi Das,Ranchi,JH,2022-10-30,Y
C100702,Ritika Agarwal,Mumbai,MH,2024-06-29,N
C100703,Nisha Joshi,Delhi,DL,2024-02-01,N
C100704,Komal Kulkarni,Mysuru,KA,2024-10-26,Y
C100705,Aditya Ansari,Vadodara,GJ,2023-07-12,N
C100706,Ayaan Patel,Jaipur,RJ,2022-12-26,N
C100707,Kavya Bansal,Thiruvananthapuram,KL,2024-06-02,Y
C100708,Kavya Agarwal,Chennai,TN,2023-12-13,N
C100709,Aishwarya Kaur,Ranchi,JH,2022-10-05,N
C100710,Farah Sethi,Indore,MP,2022-11-10,Y
C100711,Harsh Bansal,Lucknow,UP,2024-09-30,Y
C100712,Varun Kapoor,Nashik,MH,2022-08-03,N
C100713,Pooja Mishra,Bengaluru,KA,2024-11-07,N
C100714,Sneha Chopra,Lucknow,UP,2023-06-13,N
C100715,Yash Malhotra,Ahmedabad,GJ,2023-04-18,Y
C100716,Riya Saxena,Coimbatore,TN,2024-04-23,N
C100717,Thomas Reddy,Surat,GJ,2022-11-12,N
C100718,Payal D'Souza,Hyderabad,TS,2024-06-10,N
C100719,Neha Dutta,Delhi,DL,2024-08-28,Y
C100720,Sai Dutta,Bhopal,MP,2022-11-07,Y
C100721,Daniel Goyal,Chandigarh,CH,2022-08-16,N
C100722,Kavya Dutta,Indore,MP,2024-05-02,Y
C100723,Om Yadav,Noida,UP,2024-05-26,N
C100724,Neha Saxena,Kochi,KL,2024-09-03,N
C100725,Ayaan Bose,Raipur,CG,2024-02-07,Y
C100726,Pranav Sen,Kolkata,WB,2024-11-25,N
C100727,Om Iyer,Mumbai,MH,2022-08-21,N
C100728,Aditya Khanna,Bhubaneswar,OR,2022-07-22,Y
C100729,Saanvi Sheikh,Ranchi,JH,2024-02-24,N
C100730,Farah George,Nashik,MH,2024-06-04,Y
C100731,Harsh Sethi,Lucknow,UP,2023-08-10,N
C100732,Saanvi Pawar,Bengaluru,KA,2023-11-21,N
C100733,Aadhya Sharma,Chennai,TN,2024-08-22,Y
C100734,Anjali Khan,Pune,MH,2022-07-22,Y
C100735,Manpreet Shinde,Ahmedabad,GJ,2024-07-25,Y
C100736,Farah Shinde,Noida,UP,2024-07-03,N
C100737,Kabir Kulkarni,Bhubaneswar,OR,2023-03-16,N
C100738,Megha Sethi,Thiruvananthapuram,KL,2024-03-26,Y
C100739,Gurpreet Yadav,Ahmedabad,GJ,2022-08-13,N
C100740,Pranav Nair,Chennai,TN,2024-11-13,N
C100741,Siddharth Sharma,Kochi,KL,2023-12-05,N
C100742,Suresh Tiwari,Chandigarh,CH,2024-12-01,N
C100743,Vikram Trivedi,Visakhapatnam,AP,2024-01-09,N
C100744,Pooja Mittal,Hyderabad,TS,2022-09-24,N
C100745,Nisha Rao,Dehradun,UK,2024-04-29,N
C100746,Yash Bhatt,Delhi,DL,2023-05-02,Y
C100747,Sunita Chatterjee,Jaipur,RJ,2024-05-31,N
C100748,Simran Mehta,Patna,BR,2023-05-08,N
C100749,Tenzin Mehta,Kochi,KL,2024-05-17,Y
C100750,Aditya Chopra,Raipur,CG,2022-12-24,N
C100751,Steven Das,Vadodara,GJ,2022-09-13,N
C100752,Abhishek Reddy,Patna,BR,2024-09-25,N
C100753,Ayaan Fernandes,Hyderabad,TS,2024-08-29,Y
C100754,Manpreet Chauhan,Surat,GJ,2023-10-03,N
C100755,Sai Qureshi,Guwahati,AS,2023-08-12,Y
C100756,Vivaan Desai,Bengaluru,KA,2023-10-07,N
C100757,Geeta Dutta,Nagpur,MH,2022-08-04,N
C100758,Simran Chatterjee,Noida,UP,2023-03-13,N
C100759,Swati Chopra,Gurugram,HR,2023-12-24,N
C100760,Aishwarya Gupta,Lucknow,UP,2023-03-29,Y
C100761,Isha Iyer,Bengaluru,KA,2024-12-14,N
C100762,Gurpreet Naidu,Kolkata,WB,2022-08-21,N
C100763,Aadhya Shinde,Chandigarh,CH,2023-12-16,N
C100764,Sai Bhatt,Delhi,DL,2022-10-12,N
C100765,Diya Rathore,Chennai,TN,2024-02-06,N
C100766,Sai Mittal,Raipur,CG,2023-12-16,N
C100767,Farah Gill,Patna,BR,2022-08-22,Y
C100768,Kavya Pawar,Delhi,DL,2023-11-11,Y
C100769,Vikram Patil,Nagpur,MH,2023-09-05,N
C100770,Varun Joshi,Bhopal,MP,2023-06-19,N
C100771,Tenzin Mathew,Mumbai,MH,2024-05-04,Y
C100772,Siddharth Dhillon,Coimbatore,TN,2023-04-06,Y
C100773,Ananya Goyal,Vadodara,GJ,2024-06-21,N
C100774,Ankit Mathew,Bengaluru,KA,2024-08-19,N
C100775,Jaspreet Ansari,Gurugram,HR,2023-03-18,N
C100776,Deepak Mittal,Bengaluru,KA,2022-10-01,N
C100777,Lakshmi Khan,Bengaluru,KA,2024-02-10,N
C100778,Daniel Pillai,Surat,GJ,2023-01-28,N
C100779,Harsh Banerjee,Surat,GJ,2022-08-06,N
C100780,Manish Qureshi,Mumbai,MH,2023-09-20,N
C100781,Pooja Reddy,Gurugram,HR,2024-01-11,N
C100782,Kunal Rao,Visakhapatnam,AP,2022-09-02,Y
C100783,Riya Sandhu,Surat,GJ,2024-01-09,N
C100784,Ritika Shinde,Nagpur,MH,2023-07-15,Y
C100785,Joseph Iyer,Coimbatore,TN,2022-11-18,N
C100786,Aishwarya Goyal,Dehradun,UK,2023-05-28,Y
C100787,Varun Mishra,Bhopal,MP,2023-09-15,Y
C100788,Payal Verma,Kolkata,WB,2023-02-02,N
C100789,Lakshmi Banerjee,Thiruvananthapuram,KL,2022-07-25,N
C100790,Vivaan Qureshi,Raipur,CG,2024-12-10,N
C100791,Thomas Bhatt,Chandigarh,CH,2023-01-13,N
C100792,Ankit Pillai,Thiruvananthapuram,KL,2024-08-11,Y
C100793,Tanvi Kulkarni,Gurugram,HR,2022-08-17,Y
C100794,Tanvi Shah,Hyderabad,TS,2022-10-19,N
C100795,Isha Sethi,Mysuru,KA,2022-08-09,N
C100796,Diya Sen,Bhubaneswar,OR,2024-06-13,N
C100797,Amit Gill,Noida,UP,2024-06-21,N
C100798,Deepak Fernandes,Chennai,TN,2023-07-27,N
C100799,Anjali Sheikh,Bengaluru,KA,2022-10-20,N
C100800,Ayaan Kumar,Vadodara,GJ,2022-11-18,Y
C100801,Pooja Kumar,Bhopal,MP,2024-08-18,N
C100802,Aarav Agarwal,Bhopal,MP,2024-09-18,N
C100803,Rohan Mishra,Chandigarh,CH,2024-11-26,N
C100804,Neha Agarwal,Bengaluru,KA,2024-01-18,N
C100805,Om Bhatia,Guwahati,AS,2023-02-18,N
C100806,Amit Bhatt,Mumbai,MH,2023-05-12,N
C100807,Farah Kapoor,Patna,BR,2024-05-11,N
C100808,Thomas Mukherjee,Pune,MH,2022-08-03,N
C100809,Vivaan Ghosh,Surat,GJ,2024-06-02,N
C100810,Rahul Chauhan,Pune,MH,2023-01-22,N
C100811,Kunal Khanna,Visakhapatnam,AP,2023-04-22,N
C100812,Pranav Khan,Nagpur,MH,2023-08-29,N
C100813,Sukhwinder Bansal,Guwahati,AS,2022-07-19,N
C100814,Lobsang Sandhu,Hyderabad,TS,2023-04-20,Y
C100815,Pranav Iyer,Visakhapatnam,AP,2023-10-01,Y
C100816,Jaspreet Pillai,Nashik,MH,2023-08-09,Y
C100817,Siddharth Ghosh,Noida,UP,2023-02-10,Y
C100818,Zoya Shah,Bhubaneswar,OR,2023-11-30,Y
C100819,Aarav Tiwari,Chennai,TN,2022-11-17,N
C100820,Zoya Mathew,Raipur,CG,2024-01-08,Y
C100821,Harpreet Srivastava,Noida,UP,2024-11-30,N
C100822,Aishwarya Jain,Hyderabad,TS,2024-06-30,Y
C100823,Priya Chatterjee,Vadodara,GJ,2024-01-05,Y
C100824,Meera Yadav,Guwahati,AS,2022-11-09,N
C100825,Harpreet Jain,Surat,GJ,2023-09-08,N
C100826,Kabir Verma,Gurugram,HR,2024-09-13,Y
C100827,Lakshmi Chatterjee,Thiruvananthapuram,KL,2023-05-08,Y
C100828,Joseph Pandey,Indore,MP,2024-09-10,N
C100829,Ritika Deshpande,Pune,MH,2023-10-08,N
C100830,Riya D'Souza,Kolkata,WB,2024-03-27,N
C100831,Neha Malhotra,Kochi,KL,2023-07-19,N
C100832,Pranav Tiwari,Patna,BR,2024-12-09,Y
C100833,Yash Singh,Nagpur,MH,2023-07-03,N
C100834,Bhavna Tiwari,Guwahati,AS,2022-08-05,N
C100835,Zoya Das,Visakhapatnam,AP,2022-10-21,N
C100836,Komal Srivastava,Visakhapatnam,AP,2023-02-25,N
C100837,Megha Menon,Surat,GJ,2024-07-03,Y
C100838,Ayaan Pawar,Lucknow,UP,2023-03-09,N
C100839,Tanvi Bansal,Indore,MP,2024-12-16,N
C100840,Anjali Mishra,Chennai,TN,2023-12-14,Y
C100841,Siddharth Kulkarni,Gurugram,HR,2023-10-18,N
C100842,Isha Agarwal,Nashik,MH,2024-11-30,N
C100843,Shreya Qureshi,Guwahati,AS,2024-02-14,Y
C100844,Aadhya Gaikwad,Surat,GJ,2024-07-23,N
C100845,Saanvi D'Souza,Ahmedabad,GJ,2024-05-27,N
C100846,Divya Singh,Vadodara,GJ,2023-10-27,N
C100847,Harsh Goyal,Bhopal,MP,2022-07-25,Y
C100848,Gurpreet Shah,Vadodara,GJ,2024-08-06,N
C100849,Daniel Joshi,Surat,GJ,2023-08-18,N
C100850,Harpreet D'Souza,Bhopal,MP,2023-04-09,N
C100851,Sneha Banerjee,Pune,MH,2024-10-27,Y
C100852,Sunita Srivastava,Raipur,CG,2022-07-22,N
C100853,Thomas Dutta,Dehradun,UK,2024-06-11,N
C100854,Riya Kaur,Dehradun,UK,2024-05-19,N
C100855,Manish Chauhan,Surat,GJ,2024-06-22,N
C100856,Amit Sen,Vadodara,GJ,2024-10-10,N
C100857,Karan Gupta,Bhubaneswar,OR,2024-03-04,Y
C100858,Nisha Patel,Chennai,TN,2024-01-16,Y
C100859,Yash Sandhu,Noida,UP,2023-12-30,Y
C100860,Arjun Ghosh,Pune,MH,2024-12-06,Y
C100861,Vikram Khanna,Patna,BR,2022-10-19,Y
C100862,Varun Menon,Nagpur,MH,2023-11-16,N
C100863,Ramesh Deshpande,Kochi,KL,2022-09-15,Y
C100864,Sameer Srivastava,Bhopal,MP,2023-08-08,N
C100865,Deepak Roy,Bhopal,MP,2023-06-11,Y
C100866,Farah Roy,Kolkata,WB,2022-08-31,N
C100867,Steven Patil,Visakhapatnam,AP,2022-10-26,N
C100868,Swati Varghese,Surat,GJ,2024-03-21,N
C100869,Zoya Sen,Dehradun,UK,2024-03-09,N
C100870,Steven Sandhu,Dehradun,UK,2024-06-24,Y
C100871,Simran Pillai,Bhubaneswar,OR,2023-03-18,Y
C100872,Riya Mittal,Mysuru,KA,2024-11-24,Y
C100873,Komal Patel,Coimbatore,TN,2022-08-29,Y
C100874,Rahul Pandey,Indore,MP,2023-04-01,N
C100875,Diya Dutta,Dehradun,UK,2024-10-30,N
C100876,Riya Gupta,Lucknow,UP,2023-03-27,N
C100877,Isha Gaikwad,Jaipur,RJ,2024-10-30,Y
C100878,Kavya Sharma,Guwahati,AS,2023-07-21,N
